id,employee_no,employee_name,branch_id,employee_role,mobile,email,employee_status,joined_at,resigned_at,created_at,updated_at
891,EMP000891,风控员891,150,risk_officer,13900000891,emp000891@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
892,EMP000892,催收员892,150,collector,13900000892,emp000892@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
893,EMP000893,运营人员893,150,operator,13900000893,emp000893@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
894,EMP000894,客服人员894,150,customer_service,13900000894,emp000894@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
895,EMP000895,客户经理895,151,relationship_manager,13900000895,emp000895@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
896,EMP000896,信贷审批员896,151,loan_approver,13900000896,emp000896@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
897,EMP000897,风控员897,151,risk_officer,13900000897,emp000897@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
898,EMP000898,催收员898,151,collector,13900000898,emp000898@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
899,EMP000899,运营人员899,151,operator,13900000899,emp000899@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
900,EMP000900,客服人员900,151,customer_service,13900000900,emp000900@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
901,EMP000901,客户经理901,152,relationship_manager,13900000901,emp000901@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
902,EMP000902,信贷审批员902,152,loan_approver,13900000902,emp000902@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
903,EMP000903,风控员903,152,risk_officer,13900000903,emp000903@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
904,EMP000904,催收员904,152,collector,13900000904,emp000904@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
905,EMP000905,运营人员905,152,operator,13900000905,emp000905@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
906,EMP000906,客服人员906,152,customer_service,13900000906,emp000906@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
907,EMP000907,客户经理907,153,relationship_manager,13900000907,emp000907@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
908,EMP000908,信贷审批员908,153,loan_approver,13900000908,emp000908@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
909,EMP000909,风控员909,153,risk_officer,13900000909,emp000909@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
910,EMP000910,催收员910,153,collector,13900000910,emp000910@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
911,EMP000911,运营人员911,153,operator,13900000911,emp000911@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
912,EMP000912,客服人员912,153,customer_service,13900000912,emp000912@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
913,EMP000913,客户经理913,154,relationship_manager,13900000913,emp000913@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
914,EMP000914,信贷审批员914,154,loan_approver,13900000914,emp000914@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
915,EMP000915,风控员915,154,risk_officer,13900000915,emp000915@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
916,EMP000916,催收员916,154,collector,13900000916,emp000916@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
917,EMP000917,运营人员917,154,operator,13900000917,emp000917@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
918,EMP000918,客服人员918,154,customer_service,13900000918,emp000918@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
919,EMP000919,客户经理919,155,relationship_manager,13900000919,emp000919@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
920,EMP000920,信贷审批员920,155,loan_approver,13900000920,emp000920@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
921,EMP000921,风控员921,155,risk_officer,13900000921,emp000921@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
922,EMP000922,催收员922,155,collector,13900000922,emp000922@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
923,EMP000923,运营人员923,155,operator,13900000923,emp000923@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
924,EMP000924,客服人员924,155,customer_service,13900000924,emp000924@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
925,EMP000925,客户经理925,156,relationship_manager,13900000925,emp000925@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
926,EMP000926,信贷审批员926,156,loan_approver,13900000926,emp000926@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
927,EMP000927,风控员927,156,risk_officer,13900000927,emp000927@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
928,EMP000928,催收员928,156,collector,13900000928,emp000928@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
929,EMP000929,运营人员929,156,operator,13900000929,emp000929@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
930,EMP000930,客服人员930,156,customer_service,13900000930,emp000930@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
931,EMP000931,客户经理931,157,relationship_manager,13900000931,emp000931@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
932,EMP000932,信贷审批员932,157,loan_approver,13900000932,emp000932@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
933,EMP000933,风控员933,157,risk_officer,13900000933,emp000933@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
934,EMP000934,催收员934,157,collector,13900000934,emp000934@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
935,EMP000935,运营人员935,157,operator,13900000935,emp000935@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
936,EMP000936,客服人员936,157,customer_service,13900000936,emp000936@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
937,EMP000937,客户经理937,158,relationship_manager,13900000937,emp000937@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
938,EMP000938,信贷审批员938,158,loan_approver,13900000938,emp000938@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
939,EMP000939,风控员939,158,risk_officer,13900000939,emp000939@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
940,EMP000940,催收员940,158,collector,13900000940,emp000940@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
941,EMP000941,运营人员941,158,operator,13900000941,emp000941@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
942,EMP000942,客服人员942,158,customer_service,13900000942,emp000942@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
943,EMP000943,客户经理943,159,relationship_manager,13900000943,emp000943@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
944,EMP000944,信贷审批员944,159,loan_approver,13900000944,emp000944@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
945,EMP000945,风控员945,159,risk_officer,13900000945,emp000945@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
946,EMP000946,催收员946,159,collector,13900000946,emp000946@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
947,EMP000947,运营人员947,159,operator,13900000947,emp000947@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
948,EMP000948,客服人员948,159,customer_service,13900000948,emp000948@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
949,EMP000949,客户经理949,160,relationship_manager,13900000949,emp000949@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
950,EMP000950,信贷审批员950,160,loan_approver,13900000950,emp000950@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
951,EMP000951,风控员951,160,risk_officer,13900000951,emp000951@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
952,EMP000952,催收员952,160,collector,13900000952,emp000952@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
953,EMP000953,运营人员953,160,operator,13900000953,emp000953@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
954,EMP000954,客服人员954,160,customer_service,13900000954,emp000954@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
955,EMP000955,客户经理955,161,relationship_manager,13900000955,emp000955@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
956,EMP000956,信贷审批员956,161,loan_approver,13900000956,emp000956@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
957,EMP000957,风控员957,161,risk_officer,13900000957,emp000957@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
958,EMP000958,催收员958,161,collector,13900000958,emp000958@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
959,EMP000959,运营人员959,161,operator,13900000959,emp000959@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
960,EMP000960,客服人员960,161,customer_service,13900000960,emp000960@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
961,EMP000961,客户经理961,162,relationship_manager,13900000961,emp000961@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
962,EMP000962,信贷审批员962,162,loan_approver,13900000962,emp000962@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
963,EMP000963,风控员963,162,risk_officer,13900000963,emp000963@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
964,EMP000964,催收员964,162,collector,13900000964,emp000964@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
965,EMP000965,运营人员965,162,operator,13900000965,emp000965@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
966,EMP000966,客服人员966,162,customer_service,13900000966,emp000966@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
967,EMP000967,客户经理967,163,relationship_manager,13900000967,emp000967@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
968,EMP000968,信贷审批员968,163,loan_approver,13900000968,emp000968@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
969,EMP000969,风控员969,163,risk_officer,13900000969,emp000969@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
970,EMP000970,催收员970,163,collector,13900000970,emp000970@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
971,EMP000971,运营人员971,163,operator,13900000971,emp000971@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
972,EMP000972,客服人员972,163,customer_service,13900000972,emp000972@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
973,EMP000973,客户经理973,164,relationship_manager,13900000973,emp000973@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
974,EMP000974,信贷审批员974,164,loan_approver,13900000974,emp000974@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
975,EMP000975,风控员975,164,risk_officer,13900000975,emp000975@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
976,EMP000976,催收员976,164,collector,13900000976,emp000976@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
977,EMP000977,运营人员977,164,operator,13900000977,emp000977@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
978,EMP000978,客服人员978,164,customer_service,13900000978,emp000978@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
979,EMP000979,客户经理979,165,relationship_manager,13900000979,emp000979@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
980,EMP000980,信贷审批员980,165,loan_approver,13900000980,emp000980@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
981,EMP000981,风控员981,165,risk_officer,13900000981,emp000981@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
982,EMP000982,催收员982,165,collector,13900000982,emp000982@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
983,EMP000983,运营人员983,165,operator,13900000983,emp000983@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
984,EMP000984,客服人员984,165,customer_service,13900000984,emp000984@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
985,EMP000985,客户经理985,166,relationship_manager,13900000985,emp000985@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
986,EMP000986,信贷审批员986,166,loan_approver,13900000986,emp000986@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
987,EMP000987,风控员987,166,risk_officer,13900000987,emp000987@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
988,EMP000988,催收员988,166,collector,13900000988,emp000988@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
989,EMP000989,运营人员989,166,operator,13900000989,emp000989@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
990,EMP000990,客服人员990,166,customer_service,13900000990,emp000990@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
991,EMP000991,客户经理991,167,relationship_manager,13900000991,emp000991@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
992,EMP000992,信贷审批员992,167,loan_approver,13900000992,emp000992@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
993,EMP000993,风控员993,167,risk_officer,13900000993,emp000993@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
994,EMP000994,催收员994,167,collector,13900000994,emp000994@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
995,EMP000995,运营人员995,167,operator,13900000995,emp000995@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
996,EMP000996,客服人员996,167,customer_service,13900000996,emp000996@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
997,EMP000997,客户经理997,168,relationship_manager,13900000997,emp000997@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
998,EMP000998,信贷审批员998,168,loan_approver,13900000998,emp000998@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
999,EMP000999,风控员999,168,risk_officer,13900000999,emp000999@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
1000,EMP001000,催收员1000,168,collector,13900001000,emp001000@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
1001,EMP001001,运营人员1001,168,operator,13900001001,emp001001@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
1002,EMP001002,客服人员1002,168,customer_service,13900001002,emp001002@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
1003,EMP001003,客户经理1003,169,relationship_manager,13900001003,emp001003@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
1004,EMP001004,信贷审批员1004,169,loan_approver,13900001004,emp001004@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
1005,EMP001005,风控员1005,169,risk_officer,13900001005,emp001005@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
1006,EMP001006,催收员1006,169,collector,13900001006,emp001006@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
1007,EMP001007,运营人员1007,169,operator,13900001007,emp001007@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
1008,EMP001008,客服人员1008,169,customer_service,13900001008,emp001008@finance.example,active,2020-01-01 00:00:00,,2020-01-01 00:00:00,2026-01-01 00:00:00
